_index,_type,_id,_score,authors,average_rating,average_rating_rounded,books_count,id,image,image_medium,isbn,language_code,original_publication_year,original_series,original_title,ratings_count,title
good-books-ds,good-books-ds,9451,1,Donna Leon,3.81,4,75,9451,https://images.gr-assets.com/books/1441466744l/68099.jpg,https://images.gr-assets.com/books/1441466744m/68099.jpg,006074068X,en-US,1992,Commissario Brunetti,Death at La Fenice,11705,"Death at La Fenice (Commissario Brunetti, #1)"
good-books-ds,good-books-ds,9453,1,Jan Karon,4.32,4,25,9453,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,143035088,,2002,Mitford Years,In This Mountain (Mitford),11015,"In This Mountain (Mitford Years, #7)"
good-books-ds,good-books-ds,9454,1,Ken Follett,3.64,4,87,9454,https://images.gr-assets.com/books/1309209804l/5052.jpg,https://images.gr-assets.com/books/1309209804m/5052.jpg,451216725,,2000,,Code to Zero,9071,Code to Zero
good-books-ds,good-books-ds,9455,1,"Charles Dickens, Norman Page",3.75,4,440,9455,https://images.gr-assets.com/books/1332523435l/429024.jpg,https://images.gr-assets.com/books/1332523435m/429024.jpg,140437428,,1840,,The Old Curiosity Shop,11092,The Old Curiosity Shop
good-books-ds,good-books-ds,9456,1,Virginia M. Axline,4.13,4,33,9456,https://images.gr-assets.com/books/1403187565l/73860.jpg,https://images.gr-assets.com/books/1403187565m/73860.jpg,345339258,en-US,1964,,Dibs in Search of Self: Personality Development in Play Therapy,8905,Dibs in Search of Self
good-books-ds,good-books-ds,9457,1,"Natsuki Takaya, Alethea Nibley, Athena Nibley",4.46,4,12,9457,https://images.gr-assets.com/books/1393736589l/46908.jpg,https://images.gr-assets.com/books/1393736589m/46908.jpg,1595324097,en-US,2004,,フルーツバスケット 14,13072,"Fruits Basket, Vol. 14"
good-books-ds,good-books-ds,9463,1,Isaac Asimov,3.85,4,15,9463,https://images.gr-assets.com/books/1335782053l/41820.jpg,https://images.gr-assets.com/books/1335782053m/41820.jpg,553293427,eng,1950,"Galactic Empire ",Pebble in the Sky,11335,Pebble in the Sky (Galactic Empire #3)
good-books-ds,good-books-ds,9464,1,Kristan Higgins,3.9,4,37,9464,https://images.gr-assets.com/books/1388920769l/5024334.jpg,https://images.gr-assets.com/books/1388920769m/5024334.jpg,373773552,eng,2009,,Too Good To Be True,14745,Too Good to Be True
good-books-ds,good-books-ds,9465,1,"Brian Michael Bendis, Mark Bagley",4.06,4,24,9465,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,078510786X,eng,2001,,"Ultimate Spider-Man, Volume 1: Power and Responsibility",10462,"Ultimate Spider-Man, Volume 1: Power and Responsibility"
good-books-ds,good-books-ds,9471,1,Chris Crutcher,3.94,4,22,9471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,60094893,en-US,1993,,Staying Fat for Sarah Byrnes,11544,Staying Fat for Sarah Byrnes
good-books-ds,good-books-ds,9472,1,"R.D. Blackmore, Michelle Allen",3.71,4,277,9472,https://images.gr-assets.com/books/1299346797l/73960.jpg,https://images.gr-assets.com/books/1299346797m/73960.jpg,143039326,eng,1869,,Lorna Doone: A Romance of Exmoor,11716,Lorna Doone
good-books-ds,good-books-ds,9474,1,Jill Shalvis,4.16,4,20,9474,https://images.gr-assets.com/books/1302052809l/10599302.jpg,https://images.gr-assets.com/books/1302052809m/10599302.jpg,,eng,2011,Lucky Harbor,"Head Over Heels (Lucky Harbor, #3)",16560,"Head Over Heels (Lucky Harbor, #3)"
good-books-ds,good-books-ds,9481,1,Anne McCaffrey,3.94,4,42,9481,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,345419383,eng,1994,Pern,The Dolphins of Pern,12938,"The Dolphins of Pern (Pern, #13)"
good-books-ds,good-books-ds,9482,1,S.A.R.K.,4.12,4,5,9482,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,068483376X,,1997,,Succulent Wild Woman,9365,Succulent Wild Woman
good-books-ds,good-books-ds,9485,1,"Oliver Pötzsch, Lee Chadeayne",3.95,4,29,9485,https://images.gr-assets.com/books/1346669999l/15776904.jpg,https://images.gr-assets.com/books/1346669999m/15776904.jpg,,eng,2010,The Hangman's Daughter,"Die Henkerstochter und der König der Bettler (Band 3 aus der Reihe ""Die Henkerstochter-Saga"")",10271,"The Beggar King (The Hangman's Daughter, #3)"
good-books-ds,good-books-ds,9488,1,J.D. Robb,4.26,4,29,9488,https://images.gr-assets.com/books/1458263204l/20821249.jpg,https://images.gr-assets.com/books/1458263204m/20821249.jpg,399164448,eng,2014,In Death,Festive in Death,9784,"Festive in Death (In Death, #39)"
good-books-ds,good-books-ds,9489,1,Alex   Sanchez,3.85,4,10,9489,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,689857705,eng,2001,Rainbow Trilogy,Rainbow Boys,11146,"Rainbow Boys (Rainbow Trilogy, #1)"
good-books-ds,good-books-ds,9490,1,Jeanne Birdsall,4.23,4,30,9490,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,375840907,,2008,The Penderwicks,The Penderwicks on Gardam Street,13423,"The Penderwicks on Gardam Street (The Penderwicks, #2)"
good-books-ds,good-books-ds,9491,1,Lynsay Sands,4.23,4,29,9491,https://images.gr-assets.com/books/1351280715l/38562.jpg,https://images.gr-assets.com/books/1351280715m/38562.jpg,006077407X,eng,2006,"Argeneau ",A Bite to Remember,16516,A Bite to Remember (Argeneau #5)
good-books-ds,good-books-ds,9492,1,"Lars Kepler, Laura A. Wideburg",3.78,4,86,9492,https://images.gr-assets.com/books/1340909323l/13722526.jpg,https://images.gr-assets.com/books/1340909323m/13722526.jpg,1250024102,en-US,2010,Joona Linna,Paganinikontraktet,6917,"The Nightmare (Joona Linna, #2)"
good-books-ds,good-books-ds,9493,1,Nora Roberts,3.89,4,62,9493,https://images.gr-assets.com/books/1309201310l/114143.jpg,https://images.gr-assets.com/books/1309201310m/114143.jpg,051512608X,en-US,1998,,The Reef,13932,The Reef
good-books-ds,good-books-ds,9494,1,Agatha Christie,3.74,4,169,9494,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,451199901,eng,1952,Miss Marple,They Do it with Mirrors,13214,"They Do It with Mirrors (Miss Marple, #6)"
good-books-ds,good-books-ds,3501,1,Lorna Landvik,3.78,4,21,3501,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,345475690,eng,2003,,Angry Housewives Eating Bon Bons,28453,Angry Housewives Eating Bon Bons
good-books-ds,good-books-ds,3502,1,"Kate DiCamillo, K.G. Campbell",3.87,4,37,3502,https://images.gr-assets.com/books/1424980670l/16052012.jpg,https://images.gr-assets.com/books/1424980670m/16052012.jpg,076366040X,eng,2013,,Flora and Ulysses: The Illuminated Adventures,27839,Flora and Ulysses: The Illuminated Adventures
good-books-ds,good-books-ds,3503,1,Cecelia Ahern,3.84,4,94,3503,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,140130866X,en-US,2005,,If You Could See Me Now,28891,If You Could See Me Now
good-books-ds,good-books-ds,3504,1,Edward P. Jones,3.82,4,42,3504,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,61159174,eng,2003,,The Known World,26550,The Known World
good-books-ds,good-books-ds,3505,1,James     Baldwin,4.21,4,60,3505,https://images.gr-assets.com/books/1501485157l/38462.jpg,https://images.gr-assets.com/books/1501485157m/38462.jpg,141186356,eng,1956,,Giovanni's Room,24202,Giovanni's Room
good-books-ds,good-books-ds,3508,1,"Marcel Proust, Simon Vance, Lydia Davis",4.14,4,749,3508,https://images.gr-assets.com/books/1452956236l/12749.jpg,https://images.gr-assets.com/books/1452956236m/12749.jpg,142437964,eng,1913,In Search of Lost Time,Du côté de chez Swann,24595,"Swann's Way (In Search of Lost Time, #1)"
good-books-ds,good-books-ds,3509,1,"Don    Wood, Audrey Wood",4.31,4,41,3509,https://images.gr-assets.com/books/1413750983l/682920.jpg,https://images.gr-assets.com/books/1413750983m/682920.jpg,859536599,en-US,1984,,"The Little Mouse, the Red Ripe Strawberry, and the Big Hungry Bear",30926,"The Little Mouse, the Red Ripe Strawberry, and the Big Hungry Bear"
good-books-ds,good-books-ds,3513,1,Dean Koontz,3.99,4,67,3513,https://images.gr-assets.com/books/1168390806l/32432.jpg,https://images.gr-assets.com/books/1168390806m/32432.jpg,553579754,eng,1998,Moonlight Bay,Fear Nothing,28875,"Fear Nothing (Moonlight Bay, #1)"
good-books-ds,good-books-ds,3516,1,Marian Keyes,3.75,4,57,3516,https://images.gr-assets.com/books/1328451976l/2334751.jpg,https://images.gr-assets.com/books/1328451976m/2334751.jpg,718149122,eng,2008,,This Charming Man,28095,This Charming Man
good-books-ds,good-books-ds,3519,1,W. Somerset Maugham,4.18,4,152,3519,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1400034205,eng,1944,,The Razor's Edge,25267,The Razor's Edge
good-books-ds,good-books-ds,3520,1,Edward Gorey,4.08,4,7,3520,https://images.gr-assets.com/books/1327649608l/47559.jpg,https://images.gr-assets.com/books/1327649608m/47559.jpg,399504338,eng,1972,Amphigorey,Amphigorey,28815,"Amphigorey (Amphigorey, #1)"
good-books-ds,good-books-ds,3522,1,Chloe Neill,4.01,4,33,3522,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,451226259,eng,2009,Chicagoland Vampires,Some Girls Bite,46825,"Some Girls Bite (Chicagoland Vampires, #1)"
good-books-ds,good-books-ds,3525,1,"Naoki Higashida, K.A. Yoshida, David Mitchell",3.78,4,59,3525,https://images.gr-assets.com/books/1384018847l/16113737.jpg,https://images.gr-assets.com/books/1384018847m/16113737.jpg,812994868,eng,2005,,自閉症の僕が跳びはねる理由～会話のできない中学生がつづる内なる心～,25504,The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism
good-books-ds,good-books-ds,3527,1,Jeaniene Frost,4.24,4,23,3527,https://images.gr-assets.com/books/1335738276l/7039218.jpg,https://images.gr-assets.com/books/1335738276m/7039218.jpg,006178320X,en-US,2012,Night Prince,"Once Burned (Night Prince, #1)",44106,"Once Burned (Night Prince, #1)"
good-books-ds,good-books-ds,3528,1,Jon Krakauer,4.06,4,20,3528,https://images.gr-assets.com/books/1491227618l/24911006.jpg,https://images.gr-assets.com/books/1491227618m/24911006.jpg,385538731,eng,2015,,Missoula: Rape and the Justice System in a College Town,24270,Missoula: Rape and the Justice System in a College Town
good-books-ds,good-books-ds,3529,1,Isaac Asimov,4.21,4,123,3529,https://images.gr-assets.com/books/1405527675l/509784.jpg,https://images.gr-assets.com/books/1405527675m/509784.jpg,449016196,eng,1955,,The End of Eternity,26560,The End of Eternity
good-books-ds,good-books-ds,3531,1,Janette Oke,4.22,4,31,3531,https://images.gr-assets.com/books/1273177650l/65497.jpg,https://images.gr-assets.com/books/1273177650m/65497.jpg,553805592,eng,1979,Love Comes Softly,"Love Comes Softly (Love Comes Softly, #1)",28690,"Love Comes Softly (Love Comes Softly, #1)"
good-books-ds,good-books-ds,3533,1,Jeffrey Archer,3.92,4,67,3533,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,312997140,en-US,1982,Kane & Abel,The Prodigal Daughter,25523,"The Prodigal Daughter (Kane & Abel, #2)"
good-books-ds,good-books-ds,3534,1,Brent Weeks,4.46,4,25,3534,https://images.gr-assets.com/books/1376583941l/12652457.jpg,https://images.gr-assets.com/books/1376583941m/12652457.jpg,,eng,2014,Lightbringer,The Broken Eye,27754,"The Broken Eye (Lightbringer, #3)"
good-books-ds,good-books-ds,3537,1,David Baldacci,4.11,4,66,3537,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,446577391,eng,2007,Camel Club,Stone Cold,27510,"Stone Cold (Camel Club, #3)"
good-books-ds,good-books-ds,3538,1,أحمد مراد,3.72,4,16,3538,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,ara,2007,,ڤيرتيجو,17001,ڤيرتيجو
good-books-ds,good-books-ds,3539,1,"Barbara Shook Hazen, Robert Lewis May, Richard Scarry",4.3,4,13,3539,https://images.gr-assets.com/books/1330095176l/1215290.jpg,https://images.gr-assets.com/books/1330095176m/1215290.jpg,307020711,en-US,1958,,Rudolph the Red-Nosed Reindeer,33355,Rudolph the Red-Nosed Reindeer
good-books-ds,good-books-ds,3541,1,Frederik Pohl,4.07,4,53,3541,https://images.gr-assets.com/books/1441698400l/218427.jpg,https://images.gr-assets.com/books/1441698400m/218427.jpg,345475836,eng,1977,Heechee Saga,Gateway,29685,"Gateway (Heechee Saga, #1)"
good-books-ds,good-books-ds,3542,1,"Kerry Patterson, Joseph Grenny, Ron McMillan, Al Switzler, Stephen R. Covey",4,4,55,3542,https://images.gr-assets.com/books/1497193248l/15014.jpg,https://images.gr-assets.com/books/1497193248m/15014.jpg,71401946,eng,2001,,Crucial Conversations: Tools for Talking When Stakes are High,26172,Crucial Conversations: Tools for Talking When Stakes Are High
good-books-ds,good-books-ds,3545,1,Mary Roach,3.92,4,32,3545,https://images.gr-assets.com/books/1352232547l/13615414.jpg,https://images.gr-assets.com/books/1352232547m/13615414.jpg,393081575,eng,2013,,Gulp: Adventures on the Alimentary Canal,27523,Gulp: Adventures on the Alimentary Canal
good-books-ds,good-books-ds,3546,1,Ruth Reichl,4.05,4,22,3546,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,767903382,eng,1998,,Tender at the Bone: Growing Up at the Table,27718,Tender at the Bone: Growing Up at the Table
good-books-ds,good-books-ds,3547,1,Terry Pratchett,4.22,4,64,3547,https://images.gr-assets.com/books/1290229201l/34492.jpg,https://images.gr-assets.com/books/1290229201m/34492.jpg,60890312,eng,2006,Discworld,Wintersmith,33917,"Wintersmith (Discworld, #35; Tiffany Aching, #3)"
good-books-ds,good-books-ds,3549,1,Maya Banks,4.01,4,44,3549,https://images.gr-assets.com/books/1359944376l/16033906.jpg,https://images.gr-assets.com/books/1359944376m/16033906.jpg,425267067,en-GB,2013,Breathless,Fever,39102,"Fever (Breathless, #2)"
good-books-ds,good-books-ds,3550,1,Alice Sebold,2.67,3,63,3550,https://images.gr-assets.com/books/1310421579l/783291.jpg,https://images.gr-assets.com/books/1310421579m/783291.jpg,316677469,eng,2007,,The Almost Moon,28299,The Almost Moon
good-books-ds,good-books-ds,3551,1,P.D. James,3.69,4,80,3551,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,307279901,eng,1992,,The Children of Men,28139,The Children of Men
good-books-ds,good-books-ds,3553,1,Sandra Brown,4.04,4,42,3553,https://images.gr-assets.com/books/1399916694l/20454672.jpg,https://images.gr-assets.com/books/1399916694m/20454672.jpg,1455581127,eng,2014,,Mean Streak,24245,Mean Streak
good-books-ds,good-books-ds,3554,1,K. Bromberg,4.51,5,19,3554,https://images.gr-assets.com/books/1375489908l/17880708.jpg,https://images.gr-assets.com/books/1375489908m/17880708.jpg,,eng,2013,Driven,Fueled,37667,"Fueled (Driven, #2)"
good-books-ds,good-books-ds,3555,1,Sloane Crosley,3.45,3,18,3555,https://images.gr-assets.com/books/1311282474l/2195289.jpg,https://images.gr-assets.com/books/1311282474m/2195289.jpg,159448306X,eng,2008,,I Was Told There'd Be Cake,29695,I Was Told There'd Be Cake
good-books-ds,good-books-ds,3556,1,Antonia Fraser,3.91,4,55,3556,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,307277747,en-US,2001,,Marie Antoinette: The Journey,24158,Marie Antoinette: The Journey
good-books-ds,good-books-ds,3558,1,Tabitha Suzuma,4.06,4,29,3558,https://images.gr-assets.com/books/1394239949l/7600924.jpg,https://images.gr-assets.com/books/1394239949m/7600924.jpg,1862308160,eng,2010,,Forbidden,37204,Forbidden
good-books-ds,good-books-ds,3559,1,"Rob Thomas, Jennifer Graham",3.99,4,16,3559,https://images.gr-assets.com/books/1393100477l/18209454.jpg,https://images.gr-assets.com/books/1393100477m/18209454.jpg,804170703,eng,2014,Veronica Mars,The Thousand-Dollar Tan Line,28789,"The Thousand-Dollar Tan Line (Veronica Mars, #1)"
good-books-ds,good-books-ds,3561,1,J.R. Moehringer,3.93,4,55,3561,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,786888768,eng,2005,,The Tender Bar: A Memoir,23055,The Tender Bar
good-books-ds,good-books-ds,3563,1,Cinda Williams Chima,4.34,4,22,3563,https://images.gr-assets.com/books/1285276245l/7801229.jpg,https://images.gr-assets.com/books/1285276245m/7801229.jpg,1423118243,en-US,2010,Seven Realms,The Exiled Queen,33789,"The Exiled Queen (Seven Realms, #2)"
good-books-ds,good-books-ds,3567,1,Jane Green,3.68,4,44,3567,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,452287146,eng,2004,,The Other Woman,26584,The Other Woman
good-books-ds,good-books-ds,3569,1,Sidney Sheldon,3.82,4,71,3569,https://images.gr-assets.com/books/1344265620l/43325.jpg,https://images.gr-assets.com/books/1344265620m/43325.jpg,,eng,1994,,Nothing Lasts Forever,23336,Nothing Lasts Forever
good-books-ds,good-books-ds,3570,1,Nathaniel Philbrick,3.86,4,35,3570,https://images.gr-assets.com/books/1474488130l/4820.jpg,https://images.gr-assets.com/books/1474488130m/4820.jpg,670037605,eng,2006,,"Mayflower: A Story of Courage, Community, and War",25752,"Mayflower: A Story of Courage, Community, and War"
good-books-ds,good-books-ds,3572,1,Joseph J. Ellis,3.9,4,25,3572,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1400032539,eng,2004,,His Excellency: George Washington,27178,His Excellency: George Washington
good-books-ds,good-books-ds,3573,1,"William Gibson, Bruce Sterling",4.05,4,54,3573,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,60539828,eng,1986,Sprawl,Burning Chrome and Other Stories,27359,"Burning Chrome (Sprawl, #0)"
good-books-ds,good-books-ds,3574,1,Lauren Weisberger,3.51,4,57,3574,https://images.gr-assets.com/books/1269790764l/7569223.jpg,https://images.gr-assets.com/books/1269790764m/7569223.jpg,7311001,en-GB,2010,,Last Night at Chateau Marmont,25002,Last Night at Chateau Marmont
good-books-ds,good-books-ds,3576,1,Rebecca Donovan,4.32,4,26,3576,https://images.gr-assets.com/books/1367613888l/13638570.jpg,https://images.gr-assets.com/books/1367613888m/13638570.jpg,,en,2013,Breathing,"Out of Breath (Breathing, #3)",39310,"Out of Breath (Breathing, #3)"
good-books-ds,good-books-ds,3579,1,Nora Ephron,3.65,4,52,3579,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,307264556,en-US,2006,,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,29749,I Feel Bad about My Neck: And Other Thoughts on Being a Woman
good-books-ds,good-books-ds,3583,1,Meg Cabot,3.76,4,91,3583,https://images.gr-assets.com/books/1271682172l/93728.jpg,https://images.gr-assets.com/books/1271682172m/93728.jpg,64472809,eng,2001,The Princess Diaries,Princess in Love,39306,"Princess in Love (The Princess Diaries, #3)"
good-books-ds,good-books-ds,3585,1,Willa Cather,3.84,4,388,3585,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,679743626,eng,1913,,O Pioneers!,30973,O Pioneers!
good-books-ds,good-books-ds,3586,1,Naomi Klein,4.22,4,67,3586,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,805079831,en-US,2006,,The Shock Doctrine: The Rise of Disaster Capitalism,24111,The Shock Doctrine: The Rise of Disaster Capitalism
good-books-ds,good-books-ds,3587,1,"Jonas Jonasson, Rachel Willson-Broyles",3.74,4,104,3587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,7557906,eng,2013,,Analfabeten som kunde räkna,18072,The Girl Who Saved the King of Sweden
good-books-ds,good-books-ds,3589,1,Abbi Glines,4.13,4,40,3589,https://images.gr-assets.com/books/1330071594l/13369678.jpg,https://images.gr-assets.com/books/1330071594m/13369678.jpg,,eng,2012,The Vincent Boys,The Vincent Brothers,40788,"The Vincent Brothers (The Vincent Boys, #2)"
good-books-ds,good-books-ds,3590,1,Günter Grass,3.96,4,192,3590,https://images.gr-assets.com/books/1327945103l/35743.jpg,https://images.gr-assets.com/books/1327945103m/35743.jpg,99483505,eng,1959,,Die Blechtrommel,25332,The Tin Drum
good-books-ds,good-books-ds,3592,1,Kerstin Gier,4.2,4,61,3592,https://images.gr-assets.com/books/1345808677l/7544603.jpg,https://images.gr-assets.com/books/1345808677m/7544603.jpg,3401063480,ger,2010,Edelstein-Trilogie,Smaragdgrün,22620,"Smaragdgrün (Edelstein-Trilogie, #3)"
good-books-ds,good-books-ds,3594,1,Arthur Conan Doyle,4.3,4,680,3594,https://images.gr-assets.com/books/1374680848l/194366.jpg,https://images.gr-assets.com/books/1374680848m/194366.jpg,192123173,eng,1905,,The Return of Sherlock Holmes,31572,The Return of Sherlock Holmes
good-books-ds,good-books-ds,3595,1,"Edith Hamilton, Steele Savage",3.98,4,111,3595,https://images.gr-assets.com/books/1305000423l/23522.jpg,https://images.gr-assets.com/books/1305000423m/23522.jpg,316341517,en-US,1942,,Mythology,30804,Mythology: Timeless Tales of Gods and Heroes
good-books-ds,good-books-ds,3597,1,Al Franken,3.81,4,31,3597,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,452285216,en-US,2003,,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,24071,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right
good-books-ds,good-books-ds,3598,1,Chuck Klosterman,3.85,4,25,3598,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,743264460,en-US,2005,,Killing Yourself to Live: 85% of a True Story,23015,Killing Yourself to Live: 85% of a True Story
good-books-ds,good-books-ds,3601,1,Steven Erikson,4.32,4,39,3601,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,765348810,eng,2004,The Malazan Book of the Fallen,House of Chains,25023,"House of Chains (The Malazan Book of the Fallen, #4)"
good-books-ds,good-books-ds,3602,1,"Eric Shanower, Skottie Young, L. Frank Baum",4.08,4,13,3602,https://images.gr-assets.com/books/1336571208l/6662883.jpg,https://images.gr-assets.com/books/1336571208m/6662883.jpg,785129219,eng,2010,,Oz: The Wonderful Wizard of Oz,24529,Oz: The Wonderful Wizard of Oz
good-books-ds,good-books-ds,3606,1,Ree Drummond,4.18,4,7,3606,https://images.gr-assets.com/books/1366775743l/6361871.jpg,https://images.gr-assets.com/books/1366775743m/6361871.jpg,61658197,,2008,,The Pioneer Woman Cooks: Recipes from an Accidental Ranch Wife,28720,The Pioneer Woman Cooks: Recipes from an Accidental Country Girl
good-books-ds,good-books-ds,3607,1,Jennifer L. Armentrout,4.43,4,32,3607,https://images.gr-assets.com/books/1398694101l/13644055.jpg,https://images.gr-assets.com/books/1398694101m/13644055.jpg,1622662644,eng,2014,Lux,Opposition,40399,"Opposition (Lux, #5)"
good-books-ds,good-books-ds,3608,1,Laurell K. Hamilton,3.78,4,34,3608,https://images.gr-assets.com/books/1362831466l/30271.jpg,https://images.gr-assets.com/books/1362831466m/30271.jpg,515139750,eng,2004,Anita Blake,"Incubus Dreams (Anita Blake, Vampire Hunter, #12)",39200,"Incubus Dreams (Anita Blake, Vampire Hunter, #12)"
good-books-ds,good-books-ds,3613,1,Chaim Potok,4.19,4,64,3613,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1400031044,eng,1972,,My Name Is Asher Lev,29273,My Name Is Asher Lev
good-books-ds,good-books-ds,3614,1,"Tim LaHaye, Jerry B. Jenkins",3.95,4,41,3614,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,078622469X,en-US,1997,Left Behind,Nicolae: The Rise of Antichrist,27152,"Nicolae (Left Behind, #3)"
